,step1,step2,prediction,gold
7713,8,9,no,no
7714,10,9,no,yes
7715,10,11,no,no
7716,12,11,no,yes
7717,13,12,no,yes
7718,14,13,no,yes
7719,15,14,no,yes
7720,15,16,no,no
7721,16,17,no,no
7722,0,1,no,no
7723,2,1,no,yes
7724,2,3,no,no
7725,3,4,no,no
7726,4,5,no,no
7727,6,5,no,yes
7728,6,7,no,no
7729,8,7,no,yes
7730,8,9,no,no
7731,10,9,no,yes
7732,10,11,no,no
7733,12,11,no,yes
7734,12,13,no,no
7735,14,13,no,yes
7736,15,14,no,yes
7737,15,16,no,no
7738,16,17,no,no
7739,0,1,no,no
7740,2,1,no,yes
7741,2,3,no,no
7742,4,3,no,yes
7743,4,5,no,no
7744,6,5,no,yes
7745,6,7,no,no
7746,8,7,no,yes
7747,8,9,no,no
7748,9,10,no,no
7749,11,10,no,yes
7750,12,11,no,yes
7751,12,13,no,no
7752,14,13,no,yes
7753,14,15,no,no
7754,16,15,no,yes
7755,17,16,no,yes
7756,1,0,no,yes
7757,2,1,no,yes
7758,3,2,no,yes
7759,3,4,no,no
7760,4,5,no,no
7761,6,5,no,yes
7762,6,7,no,no
7763,8,7,no,yes
7764,9,8,no,yes
7765,10,9,yes,yes
7766,11,10,no,yes
7767,11,12,no,no
7768,12,13,no,no
7769,13,14,no,no
7770,14,15,no,no
7771,15,16,no,no
7772,17,16,no,yes
7773,17,18,no,no
7774,19,18,no,yes
7775,19,20,no,no
7776,20,21,no,no
7777,22,21,no,yes
7778,23,22,no,yes
7779,1,0,no,yes
7780,1,2,no,no
7781,2,3,no,no
7782,4,3,no,yes
7783,4,5,no,no
7784,5,6,no,no
7785,7,6,no,yes
7786,8,7,no,yes
7787,9,8,no,yes
7788,10,9,no,yes
7789,11,10,no,yes
7790,12,11,no,yes
7791,13,12,no,yes
7792,13,14,no,no
7793,15,14,no,yes
7794,16,15,no,yes
7795,17,16,no,yes
7796,0,1,no,no
7797,2,1,no,yes
7798,3,2,no,yes
7799,4,3,no,yes
7800,4,5,no,no
7801,5,6,no,no
7802,7,6,no,yes
7803,7,8,no,no
7804,9,8,no,yes
7805,10,9,no,yes
7806,10,11,no,no
7807,11,12,no,no
7808,12,13,no,no
7809,13,14,no,no
7810,15,14,no,yes
7811,16,15,no,yes
7812,16,17,no,no
7813,1,0,no,yes
7814,1,2,no,no
7815,3,2,no,yes
7816,3,4,no,no
7817,4,5,no,no
7818,5,6,no,no
7819,7,6,no,yes
7820,7,8,no,no
7821,9,8,no,yes
7822,9,10,no,no
7823,11,10,no,yes
7824,12,11,no,yes
7825,13,12,no,yes
7826,13,14,no,no
7827,14,15,no,no
7828,16,15,no,yes
7829,16,17,no,no
7830,17,18,no,no
7831,19,18,no,yes
7832,19,20,no,no
7833,20,21,no,no
7834,21,22,no,no
7835,23,22,yes,yes
7836,0,1,no,no
7837,2,1,no,yes
7838,3,2,no,yes
7839,3,4,no,no
7840,5,4,no,yes
7841,5,6,no,no
7842,7,6,no,yes
7843,8,7,no,yes
7844,9,8,no,yes
7845,9,10,no,no
7846,11,10,no,yes
7847,11,12,no,no
7848,13,12,no,yes
7849,14,13,no,yes
7850,14,15,no,no
7851,16,15,no,yes
7852,17,16,no,yes
7853,1,0,no,yes
7854,1,2,no,no
7855,2,3,no,no
7856,4,3,no,yes
7857,5,4,no,yes
7858,5,6,no,no
7859,6,7,no,no
7860,7,8,no,no
7861,8,9,no,no
7862,9,10,no,no
7863,11,10,no,yes
7864,11,12,no,no
7865,12,13,no,no
7866,14,13,no,yes
7867,14,15,no,no
7868,15,16,no,no
7869,17,16,yes,yes
7870,17,18,no,no
7871,19,18,no,yes
7872,20,19,no,yes
7873,20,21,no,no
7874,22,21,no,yes
7875,23,22,no,yes
7876,1,0,no,yes
7877,1,2,no,no
7878,2,3,no,no
7879,3,4,no,no
7880,5,4,no,yes
7881,5,6,no,no
7882,7,6,no,yes
7883,7,8,no,no
7884,9,8,no,yes
7885,9,10,no,no
7886,11,10,no,yes
7887,12,11,no,yes
7888,12,13,no,no
7889,13,14,no,no
7890,15,14,no,yes
7891,16,15,no,yes
7892,17,16,no,yes
7893,1,0,no,yes
7894,1,2,no,no
7895,2,3,no,no
7896,4,3,no,yes
7897,5,4,no,yes
7898,6,5,no,yes
7899,6,7,no,no
7900,7,8,no,no
7901,8,9,no,no
7902,9,10,no,no
7903,10,11,no,no
7904,11,12,no,no
7905,12,13,no,no
7906,14,13,no,yes
7907,14,15,no,no
7908,15,16,no,no
7909,17,16,no,yes
7910,17,18,no,no
7911,19,18,no,yes
7912,20,19,no,yes
7913,21,20,no,yes
7914,22,21,no,yes
7915,22,23,no,no
7916,23,24,no,no
7917,25,24,no,yes
7918,26,25,no,yes
7919,27,26,no,yes
7920,27,28,no,no
7921,29,28,no,yes
7922,29,30,no,no
7923,30,31,no,no
7924,32,31,no,yes
7925,0,1,no,no
7926,2,1,no,yes
7927,3,2,no,yes
7928,3,4,no,no
7929,4,5,no,no
7930,6,5,no,yes
7931,6,7,no,no
7932,8,7,no,yes
7933,9,8,no,yes
7934,10,9,no,yes
7935,11,10,no,yes
7936,11,12,no,no
7937,13,12,no,yes
7938,14,13,no,yes
7939,14,15,no,no
7940,15,16,no,no
7941,17,16,no,yes
7942,18,17,no,yes
7943,19,18,no,yes
7944,20,19,no,yes
7945,20,21,no,no
7946,21,22,no,no
7947,22,23,no,no
7948,23,24,no,no
7949,24,25,no,no
7950,25,26,no,no
7951,26,27,no,no
7952,27,28,no,no
7953,28,29,no,no
7954,30,29,no,yes
7955,30,31,no,no
7956,31,32,no,no
7957,0,1,no,no
7958,1,2,no,no
7959,2,3,no,no
7960,4,3,no,yes
7961,5,4,no,yes
7962,6,5,no,yes
7963,7,6,no,yes
7964,8,7,no,yes
7965,9,8,no,yes
7966,9,10,no,no
7967,10,11,no,no
7968,12,11,no,yes
7969,13,12,yes,yes
7970,13,14,no,no
7971,14,15,no,no
7972,15,16,no,no
7973,16,17,no,no
7974,18,17,no,yes
7975,18,19,no,no
7976,19,20,no,no
7977,20,21,no,no
7978,21,22,no,no
7979,23,22,yes,yes
7980,24,23,no,yes
7981,25,24,yes,yes
7982,25,26,no,no
7983,1,0,no,yes
7984,1,2,no,no
7985,2,3,no,no
7986,4,3,no,yes
7987,5,4,no,yes
7988,6,5,no,yes
7989,6,7,no,no
7990,7,8,no,no
7991,9,8,no,yes
7992,10,9,yes,yes
7993,10,11,no,no
7994,1,0,no,yes
7995,1,2,no,no
7996,3,2,no,yes
7997,4,3,no,yes
7998,4,5,no,no
7999,5,6,no,no
8000,6,7,no,no
8001,8,7,no,yes
8002,8,9,no,no
8003,10,9,no,yes
8004,10,11,no,no
8005,12,11,no,yes
8006,13,12,no,yes
8007,13,14,no,no
8008,15,14,no,yes
8009,15,16,no,no
8010,17,16,no,yes
8011,18,17,no,yes
8012,19,18,no,yes
8013,20,19,no,yes
8014,20,21,no,no
8015,22,21,no,yes
8016,23,22,no,yes
8017,24,23,no,yes
8018,24,25,no,no
8019,25,26,no,no
8020,0,1,no,no
8021,2,1,no,yes
8022,2,3,no,no
8023,4,3,no,yes
8024,4,5,no,no
8025,5,6,no,no
8026,6,7,no,no
8027,8,7,no,yes
8028,9,8,no,yes
8029,9,10,no,no
8030,11,10,no,yes
8031,12,11,no,yes
8032,12,13,no,no
8033,13,14,no,no
8034,14,15,no,no
8035,16,15,no,yes
8036,16,17,no,no
8037,17,18,no,no
8038,18,19,no,no
8039,19,20,no,no
8040,21,20,no,yes
8041,22,21,no,yes
8042,23,22,no,yes
8043,0,1,no,no
8044,1,2,no,no
8045,3,2,no,yes
8046,3,4,no,no
8047,4,5,no,no
8048,5,6,no,no
8049,7,6,no,yes
8050,7,8,no,no
8051,8,9,no,no
8052,10,9,no,yes
8053,11,10,no,yes
8054,12,11,no,yes
8055,13,12,no,yes
8056,14,13,no,yes
8057,14,15,no,no
8058,15,16,no,no
8059,17,16,no,yes
8060,18,17,no,yes
8061,19,18,no,yes
8062,19,20,no,no
8063,21,20,no,yes
8064,21,22,no,no
8065,22,23,no,no
8066,0,1,no,no
8067,2,1,no,yes
8068,2,3,no,no
8069,4,3,no,yes
8070,5,4,no,yes
8071,6,5,no,yes
8072,6,7,no,no
8073,8,7,no,yes
8074,9,8,no,yes
8075,10,9,yes,yes
8076,11,10,no,yes
8077,0,1,no,no
8078,1,2,no,no
8079,2,3,no,no
8080,3,4,no,no
8081,4,5,no,no
8082,5,6,no,no
8083,7,6,no,yes
8084,7,8,no,no
8085,9,8,no,yes
8086,10,9,no,yes
8087,11,10,no,yes
8088,11,12,no,no
8089,13,12,no,yes
8090,14,13,no,yes
8091,15,14,no,yes
8092,15,16,no,no
8093,17,16,no,yes
8094,17,18,no,no
8095,18,19,no,no
8096,19,20,no,no
8097,21,20,no,yes
8098,21,22,no,no
8099,23,22,no,yes
8100,23,24,no,no
8101,25,24,no,yes
8102,26,25,yes,yes
8103,27,26,no,yes
8104,28,27,yes,yes
8105,28,29,no,no
8106,0,1,no,no
8107,2,1,no,yes
8108,2,3,no,no
8109,3,4,no,no
8110,4,5,no,no
8111,6,5,no,yes
8112,6,7,no,no
8113,7,8,no,no
8114,8,9,no,no
8115,9,10,no,no
8116,11,10,no,yes
8117,11,12,no,no
8118,12,13,no,no
8119,14,13,no,yes
8120,14,15,no,no
8121,16,15,no,yes
8122,17,16,no,yes
8123,18,17,no,yes
8124,18,19,no,no
8125,19,20,no,no
8126,20,21,no,no
8127,22,21,no,yes
8128,22,23,no,no
8129,23,24,no,no
8130,25,24,no,yes
8131,26,25,no,yes
8132,26,27,no,no
8133,27,28,no,no
8134,28,29,no,no
8135,1,0,no,yes
8136,1,2,no,no
8137,3,2,no,yes
8138,4,3,no,yes
8139,4,5,no,no
8140,6,5,no,yes
8141,6,7,no,no
8142,8,7,no,yes
8143,9,8,yes,yes
8144,10,9,no,yes
8145,11,10,no,yes
8146,11,12,no,no
8147,13,12,no,yes
8148,14,13,yes,yes
8149,0,1,no,no
8150,2,1,no,yes
8151,3,2,no,yes
8152,3,4,no,no
8153,5,4,yes,yes
8154,5,6,no,no
8155,7,6,no,yes
8156,8,7,no,yes
8157,1,0,no,yes
8158,2,1,no,yes
8159,3,2,no,yes
8160,4,3,yes,yes
8161,4,5,no,no
8162,5,6,no,no
8163,6,7,no,no
8164,8,7,no,yes
8165,9,8,no,yes
8166,9,10,no,no
8167,10,11,no,no
8168,12,11,no,yes
8169,13,12,no,yes
8170,14,13,no,yes
8171,14,15,no,no
8172,15,16,no,no
8173,17,16,no,yes
8174,18,17,no,yes
8175,18,19,no,no
8176,19,20,no,no
8177,21,20,no,yes
8178,22,21,no,yes
8179,23,22,no,yes
8180,1,0,no,yes
8181,1,2,no,no
8182,3,2,no,yes
8183,3,4,no,no
8184,5,4,no,yes
8185,5,6,no,no
8186,6,7,no,no
8187,7,8,no,no
8188,8,9,no,no
8189,10,9,no,yes
8190,10,11,no,no
8191,11,12,no,no
8192,13,12,no,yes
8193,13,14,no,no
8194,14,15,no,no
8195,15,16,no,no
8196,17,16,no,yes
8197,17,18,no,no
8198,19,18,no,yes
8199,20,19,no,yes
8200,1,0,no,yes
8201,2,1,no,yes
8202,2,3,no,no
8203,4,3,no,yes
8204,4,5,no,no
8205,5,6,no,no
8206,6,7,no,no
8207,7,8,no,no
8208,8,9,no,no
8209,9,10,no,no
8210,11,10,yes,yes
8211,11,12,no,no
8212,12,13,no,no
8213,13,14,no,no
8214,1,0,no,yes
8215,2,1,no,yes
8216,2,3,no,no
8217,3,4,no,no
8218,5,4,no,yes
8219,6,5,no,yes
8220,7,6,no,yes
8221,7,8,no,no
8222,9,8,no,yes
8223,9,10,no,no
8224,10,11,no,no
8225,0,1,no,no
8226,2,1,no,yes
8227,3,2,no,yes
8228,3,4,no,no
8229,4,5,no,no
8230,6,5,no,yes
8231,7,6,no,yes
8232,8,7,no,yes
8233,8,9,no,no
8234,9,10,no,no
8235,11,10,no,yes
8236,12,11,no,yes
8237,12,13,no,no
8238,13,14,no,no
8239,15,14,no,yes
8240,15,16,no,no
8241,16,17,no,no
8242,18,17,no,yes
8243,18,19,no,no
8244,19,20,no,no
8245,1,0,no,yes
8246,1,2,no,no
8247,3,2,no,yes
8248,4,3,no,yes
8249,4,5,no,no
8250,6,5,no,yes
8251,7,6,no,yes
8252,7,8,no,no
8253,8,9,no,no
8254,10,9,no,yes
8255,11,10,no,yes
8256,12,11,no,yes
8257,13,12,yes,yes
8258,13,14,no,no
8259,1,0,no,yes
8260,1,2,no,no
8261,2,3,no,no
8262,3,4,no,no
8263,5,4,no,yes
8264,5,6,no,no
8265,7,6,no,yes
8266,8,7,no,yes
8267,8,9,no,no
8268,10,9,no,yes
8269,11,10,yes,yes
8270,11,12,no,no
8271,13,12,no,yes
8272,14,13,no,yes
8273,15,14,no,yes
8274,15,16,no,no
8275,16,17,no,no
8276,17,18,no,no
8277,19,18,no,yes
8278,20,19,no,yes
8279,0,1,no,no
8280,2,1,no,yes
8281,2,3,no,no
8282,3,4,no,no
8283,4,5,no,no
8284,6,5,no,yes
8285,6,7,no,no
8286,8,7,no,yes
8287,9,8,no,yes
8288,9,10,no,no
8289,10,11,no,no
8290,11,12,no,no
8291,13,12,no,yes
8292,13,14,no,no
8293,15,14,no,yes
8294,15,16,no,no
8295,16,17,no,no
8296,18,17,no,yes
8297,19,18,no,yes
8298,20,19,no,yes
8299,1,0,no,yes
8300,2,1,no,yes
8301,2,3,no,no
8302,4,3,no,yes
8303,4,5,no,no
8304,6,5,no,yes
8305,7,6,no,yes
8306,8,7,no,yes
8307,9,8,no,yes
8308,10,9,no,yes
8309,11,10,no,yes
8310,12,11,no,yes
8311,13,12,no,yes
8312,14,13,no,yes
8313,14,15,no,no
8314,16,15,no,yes
8315,16,17,no,no
8316,17,18,no,no
8317,19,18,no,yes
8318,20,19,no,yes
8319,0,1,no,no
8320,1,2,no,no
8321,3,2,no,yes
8322,3,4,no,no
8323,4,5,no,no
8324,6,5,no,yes
8325,7,6,no,yes
8326,8,7,no,yes
8327,9,8,no,yes
8328,9,10,no,no
8329,11,10,no,yes
8330,12,11,no,yes
8331,12,13,no,no
8332,13,14,no,no
8333,14,15,no,no
8334,16,15,no,yes
8335,16,17,no,no
8336,18,17,no,yes
8337,18,19,no,no
8338,20,19,no,yes
8339,20,21,no,no
8340,22,21,no,yes
8341,23,22,no,yes
8342,24,23,no,yes
8343,25,24,no,yes
8344,25,26,no,no
8345,26,27,no,no
8346,28,27,no,yes
8347,29,28,no,yes
8348,29,30,no,no
8349,30,31,no,no
8350,31,32,no,no
8351,0,1,no,no
8352,1,2,no,no
8353,2,3,no,no
8354,3,4,no,no
8355,4,5,no,no
8356,5,6,no,no
8357,6,7,no,no
8358,7,8,no,no
8359,8,9,no,no
8360,9,10,no,no
8361,11,10,no,yes
8362,11,12,no,no
8363,13,12,no,yes
8364,14,13,yes,yes
8365,14,15,no,no
8366,16,15,no,yes
8367,17,16,no,yes
8368,0,1,no,no
8369,1,2,no,no
8370,3,2,no,yes
8371,3,4,no,no
8372,4,5,no,no
8373,6,5,no,yes
8374,6,7,no,no
8375,7,8,no,no
8376,9,8,no,yes
8377,10,9,no,yes
8378,10,11,no,no
8379,11,12,no,no
8380,12,13,no,no
8381,14,13,no,yes
8382,15,14,no,yes
8383,16,15,yes,yes
8384,16,17,no,no
8385,1,0,no,yes
8386,1,2,no,no
8387,2,3,no,no
8388,3,4,no,no
8389,5,4,no,yes
8390,6,5,no,yes
8391,6,7,no,no
8392,8,7,no,yes
8393,9,8,no,yes
8394,10,9,no,yes
8395,10,11,no,no
8396,11,12,no,no
8397,13,12,no,yes
8398,14,13,no,yes
8399,15,14,no,yes
8400,15,16,no,no
8401,17,16,yes,yes
8402,18,17,no,yes
8403,18,19,no,no
8404,19,20,no,no
8405,0,1,no,no
8406,1,2,no,no
8407,3,2,no,yes
8408,3,4,no,no
8409,4,5,no,no
8410,5,6,no,no
8411,7,6,no,yes
8412,8,7,no,yes
8413,8,9,no,no
8414,9,10,no,no
8415,11,10,no,yes
8416,12,11,no,yes
8417,12,13,no,no
8418,13,14,no,no
8419,15,14,no,yes
8420,15,16,no,no
8421,16,17,no,no
8422,17,18,no,no
8423,18,19,no,no
8424,20,19,no,yes
8425,20,21,no,no
8426,22,21,no,yes
8427,22,23,no,no
8428,0,1,no,no
8429,2,1,no,yes
8430,2,3,no,no
8431,4,3,no,yes
8432,4,5,no,no
8433,5,6,no,no
8434,6,7,no,no
8435,7,8,no,no
8436,9,8,no,yes
8437,9,10,no,no
8438,11,10,no,yes
8439,12,11,no,yes
8440,13,12,no,yes
8441,14,13,no,yes
8442,14,15,no,no
8443,16,15,no,yes
8444,16,17,no,no
8445,18,17,no,yes
8446,19,18,no,yes
8447,19,20,no,no
8448,1,0,no,yes
8449,2,1,no,yes
8450,3,2,no,yes
8451,3,4,no,no
8452,4,5,no,no
8453,5,6,no,no
8454,6,7,no,no
8455,7,8,no,no
8456,9,8,no,yes
8457,9,10,no,no
8458,10,11,no,no
8459,11,12,no,no
8460,12,13,no,no
8461,14,13,no,yes
8462,14,15,no,no
8463,15,16,no,no
8464,17,16,no,yes
8465,18,17,no,yes
8466,18,19,no,no
8467,19,20,no,no
8468,1,0,no,yes
8469,2,1,no,yes
8470,2,3,no,no
8471,3,4,no,no
8472,4,5,no,no
8473,5,6,no,no
8474,6,7,no,no
8475,8,7,no,yes
8476,9,8,no,yes
8477,10,9,no,yes
8478,11,10,no,yes
8479,12,11,no,yes
8480,12,13,no,no
8481,14,13,no,yes
8482,1,0,no,yes
8483,1,2,no,no
8484,3,2,no,yes
8485,4,3,no,yes
8486,5,4,yes,yes
8487,5,6,no,no
8488,7,6,no,yes
8489,7,8,no,no
8490,9,8,no,yes
8491,9,10,no,no
8492,10,11,no,no
8493,12,11,no,yes
8494,12,13,no,no
8495,13,14,no,no
8496,15,14,no,yes
8497,16,15,no,yes
8498,17,16,no,yes
8499,17,18,no,no
8500,18,19,no,no
8501,19,20,no,no
8502,21,20,no,yes
8503,22,21,no,yes
8504,22,23,no,no
8505,24,23,no,yes
8506,25,24,no,yes
8507,26,25,no,yes
8508,26,27,no,no
8509,28,27,yes,yes
8510,29,28,no,yes
8511,1,0,no,yes
8512,1,2,no,no
8513,2,3,no,no
8514,4,3,no,yes
8515,5,4,no,yes
8516,5,6,no,no
8517,7,6,no,yes
8518,7,8,no,no
8519,9,8,no,yes
8520,9,10,no,no
8521,11,10,no,yes
8522,12,11,no,yes
8523,13,12,no,yes
8524,13,14,no,no
8525,15,14,yes,yes
8526,16,15,no,yes
8527,17,16,no,yes
8528,1,0,no,yes
8529,1,2,no,no
8530,2,3,no,no
8531,4,3,no,yes
8532,5,4,no,yes
8533,6,5,no,yes
8534,6,7,no,no
8535,8,7,yes,yes
8536,9,8,no,yes
8537,9,10,no,no
8538,10,11,no,no
8539,0,1,no,no
8540,2,1,no,yes
8541,2,3,no,no
8542,4,3,no,yes
8543,4,5,no,no
8544,6,5,no,yes
8545,6,7,no,no
8546,7,8,no,no
8547,9,8,no,yes
8548,10,9,yes,yes
8549,11,10,no,yes
8550,12,11,no,yes
8551,12,13,no,no
8552,13,14,no,no
8553,15,14,no,yes
8554,15,16,no,no
8555,17,16,no,yes
8556,18,17,no,yes
8557,18,19,no,no
8558,19,20,no,no
8559,20,21,no,no
8560,21,22,no,no
8561,23,22,no,yes
8562,1,0,no,yes
8563,2,1,no,yes
8564,2,3,no,no
8565,3,4,no,no
8566,5,4,no,yes
8567,5,6,no,no
8568,6,7,no,no
8569,7,8,no,no
8570,9,8,no,yes
8571,10,9,no,yes
8572,10,11,no,no
8573,11,12,no,no
8574,12,13,no,no
8575,13,14,no,no
8576,14,15,no,no
8577,16,15,no,yes
8578,16,17,no,no
8579,18,17,no,yes
8580,19,18,no,yes
8581,19,20,no,no
8582,1,0,no,yes
8583,2,1,no,yes
8584,2,3,no,no
8585,3,4,no,no
8586,4,5,no,no
8587,6,5,no,yes
8588,6,7,no,no
8589,8,7,no,yes
8590,8,9,no,no
8591,9,10,no,no
8592,11,10,yes,yes
8593,1,0,no,yes
8594,2,1,no,yes
8595,3,2,no,yes
8596,4,3,no,yes
8597,4,5,no,no
8598,5,6,no,no
8599,7,6,no,yes
8600,7,8,no,no
8601,9,8,no,yes
8602,9,10,no,no
8603,11,10,no,yes
8604,12,11,no,yes
8605,13,12,no,yes
8606,14,13,no,yes
8607,15,14,no,yes
8608,15,16,no,no
8609,17,16,no,yes
8610,18,17,no,yes
8611,18,19,no,no
8612,19,20,no,no
8613,1,0,no,yes
8614,2,1,no,yes
8615,3,2,no,yes
8616,4,3,no,yes
8617,5,4,no,yes
8618,5,6,no,no
8619,7,6,no,yes
8620,8,7,no,yes
8621,9,8,no,yes
8622,10,9,no,yes
8623,10,11,no,no
8624,11,12,no,no
8625,13,12,no,yes
8626,14,13,no,yes
8627,14,15,no,no
8628,16,15,no,yes
8629,17,16,no,yes
8630,18,17,no,yes
8631,18,19,no,no
8632,19,20,no,no
8633,21,20,no,yes
8634,21,22,no,no
8635,23,22,yes,yes
8636,0,1,no,no
8637,2,1,no,yes
8638,3,2,no,yes
8639,3,4,no,no
8640,4,5,no,no
8641,6,5,no,yes
8642,6,7,no,no
8643,7,8,no,no
8644,8,9,no,no
8645,10,9,no,yes
8646,10,11,no,no
8647,11,12,no,no
8648,12,13,no,no
8649,13,14,no,no
8650,14,15,no,no
8651,16,15,no,yes
8652,17,16,no,yes
8653,18,17,no,yes
8654,19,18,no,yes
8655,20,19,no,yes
8656,21,20,no,yes
8657,22,21,no,yes
8658,22,23,no,no
8659,23,24,no,no
8660,24,25,no,no
8661,25,26,no,no
8662,1,0,no,yes
8663,2,1,no,yes
8664,2,3,no,no
8665,4,3,no,yes
8666,4,5,no,no
8667,5,6,no,no
8668,6,7,no,no
8669,8,7,no,yes
8670,8,9,no,no
8671,9,10,no,no
8672,11,10,no,yes
8673,0,1,no,no
8674,2,1,no,yes
8675,2,3,no,no
8676,3,4,no,no
8677,5,4,no,yes
8678,5,6,no,no
8679,6,7,no,no
8680,7,8,no,no
8681,9,8,no,yes
8682,10,9,no,yes
8683,11,10,yes,yes
8684,11,12,no,no
8685,13,12,no,yes
8686,13,14,no,no
8687,0,1,no,no
8688,1,2,no,no
8689,2,3,no,no
8690,3,4,no,no
8691,4,5,no,no
8692,6,5,no,yes
8693,6,7,no,no
8694,8,7,no,yes
8695,8,9,no,no
8696,10,9,no,yes
8697,10,11,no,no
8698,1,0,no,yes
8699,2,1,no,yes
8700,3,2,no,yes
8701,3,4,no,no
8702,5,4,no,yes
8703,6,5,no,yes
8704,7,6,no,yes
8705,7,8,no,no
8706,8,9,no,no
8707,9,10,no,no
8708,11,10,no,yes
8709,11,12,no,no
8710,13,12,no,yes
8711,13,14,no,no
8712,1,0,no,yes
8713,2,1,no,yes
8714,2,3,no,no
8715,4,3,no,yes
8716,4,5,no,no
8717,6,5,no,yes
8718,7,6,no,yes
8719,7,8,no,no
8720,8,9,no,no
8721,9,10,no,no
8722,10,11,no,no
8723,11,12,no,no
8724,13,12,no,yes
8725,14,13,no,yes
8726,14,15,no,no
8727,15,16,no,no
8728,16,17,no,no
8729,17,18,no,no
8730,18,19,no,no
8731,19,20,no,no
8732,21,20,no,yes
8733,21,22,no,no
8734,22,23,no,no
8735,0,1,no,no
8736,2,1,no,yes
8737,3,2,no,yes
8738,3,4,no,no
8739,5,4,no,yes
8740,6,5,no,yes
8741,7,6,no,yes
8742,8,7,no,yes
8743,9,8,no,yes
8744,9,10,no,no
8745,11,10,no,yes
8746,12,11,yes,yes
8747,12,13,no,no
8748,13,14,no,no
8749,15,14,no,yes
8750,16,15,no,yes
8751,16,17,no,no
8752,1,0,no,yes
8753,1,2,no,no
8754,2,3,no,no
8755,4,3,no,yes
8756,5,4,no,yes
8757,5,6,no,no
8758,7,6,no,yes
8759,7,8,no,no
8760,8,9,no,no
8761,10,9,no,yes
8762,11,10,no,yes
8763,11,12,no,no
8764,13,12,no,yes
8765,13,14,no,no
8766,1,0,no,yes
8767,2,1,no,yes
8768,3,2,no,yes
8769,4,3,no,yes
8770,5,4,no,yes
8771,5,6,no,no
8772,6,7,no,no
8773,7,8,no,no
8774,9,8,no,yes
8775,9,10,no,no
8776,10,11,no,no
8777,1,0,no,yes
8778,1,2,no,no
8779,2,3,no,no
8780,3,4,no,no
8781,5,4,no,yes
8782,6,5,no,yes
8783,7,6,no,yes
8784,8,7,no,yes
8785,8,9,no,no
8786,10,9,no,yes
8787,11,10,no,yes
8788,0,1,no,no
8789,2,1,no,yes
8790,3,2,no,yes
8791,3,4,no,no
8792,5,4,no,yes
8793,5,6,no,no
8794,7,6,no,yes
8795,7,8,no,no
8796,9,8,no,yes
8797,10,9,no,yes
8798,10,11,no,no
8799,12,11,no,yes
8800,13,12,no,yes
8801,14,13,no,yes
8802,15,14,yes,yes
8803,16,15,no,yes
8804,17,16,yes,yes
8805,0,1,no,no
8806,2,1,no,yes
8807,2,3,no,no
8808,3,4,no,no
8809,4,5,no,no
8810,5,6,no,no
8811,6,7,no,no
8812,8,7,no,yes
8813,8,9,no,no
8814,9,10,no,no
8815,10,11,no,no
8816,12,11,no,yes
8817,13,12,no,yes
8818,14,13,no,yes
8819,15,14,yes,yes
8820,16,15,no,yes
8821,16,17,no,no
8822,1,0,no,yes
8823,1,2,no,no
8824,3,2,no,yes
8825,3,4,no,no
8826,5,4,no,yes
8827,5,6,no,no
8828,7,6,no,yes
8829,8,7,no,yes
8830,8,9,no,no
8831,10,9,no,yes
8832,10,11,no,no
8833,12,11,no,yes
8834,12,13,no,no
8835,14,13,no,yes
8836,15,14,no,yes
8837,16,15,no,yes
8838,16,17,no,no
8839,18,17,no,yes
8840,18,19,no,no
8841,19,20,no,no
8842,20,21,no,no
8843,22,21,no,yes
8844,23,22,no,yes
8845,0,1,no,no
8846,2,1,no,yes
8847,3,2,no,yes
8848,3,4,no,no
8849,4,5,no,no
8850,6,5,no,yes
8851,7,6,no,yes
8852,8,7,no,yes
8853,8,9,no,no
8854,10,9,no,yes
8855,10,11,no,no
8856,11,12,no,no
8857,12,13,no,no
8858,14,13,yes,yes
8859,14,15,no,no
8860,15,16,no,no
8861,16,17,no,no
8862,1,0,no,yes
8863,2,1,no,yes
8864,3,2,no,yes
8865,3,4,no,no
8866,5,4,no,yes
8867,5,6,no,no
8868,6,7,no,no
8869,7,8,no,no
8870,9,8,no,yes
8871,10,9,no,yes
8872,11,10,no,yes
8873,11,12,no,no
8874,13,12,yes,yes
8875,13,14,no,no
8876,0,1,no,no
8877,1,2,no,no
8878,2,3,no,no
8879,4,3,no,yes
8880,5,4,no,yes
8881,6,5,no,yes
8882,6,7,no,no
8883,7,8,no,no
8884,8,9,no,no
8885,9,10,no,no
8886,10,11,no,no
8887,11,12,no,no
8888,12,13,no,no
8889,14,13,no,yes
8890,14,15,no,no
8891,15,16,no,no
8892,17,16,yes,yes
8893,0,1,no,no
8894,2,1,no,yes
8895,3,2,no,yes
8896,3,4,no,no
8897,5,4,no,yes
8898,6,5,no,yes
8899,7,6,no,yes
8900,8,7,no,yes
8901,8,9,no,no
8902,9,10,no,no
8903,11,10,no,yes
8904,1,0,no,yes
8905,2,1,no,yes
8906,2,3,no,no
8907,3,4,no,no
8908,5,4,no,yes
8909,5,6,no,no
8910,6,7,no,no
8911,7,8,no,no
8912,9,8,no,yes
8913,9,10,no,no
8914,11,10,no,yes
8915,12,11,no,yes
8916,13,12,no,yes
8917,13,14,no,no
8918,15,14,no,yes
8919,15,16,no,no
8920,17,16,no,yes
8921,17,18,no,no
8922,19,18,no,yes
8923,20,19,no,yes
8924,21,20,no,yes
