,step1,step2,prediction,gold
7426,16,15,yes,no
7427,16,17,yes,yes
7428,17,18,yes,yes
7429,18,19,yes,yes
7430,20,19,yes,no
7431,20,21,yes,yes
7432,22,21,yes,no
7433,22,23,yes,yes
7434,0,1,yes,yes
7435,2,1,yes,no
7436,2,3,yes,yes
7437,3,4,yes,yes
7438,5,4,yes,no
7439,5,6,yes,yes
7440,6,7,yes,yes
7441,8,7,yes,no
7442,8,9,yes,yes
7443,10,9,yes,no
7444,10,11,yes,yes
7445,1,0,yes,no
7446,2,1,no,no
7447,2,3,yes,yes
7448,4,3,yes,no
7449,5,4,yes,no
7450,5,6,yes,yes
7451,7,6,yes,no
7452,7,8,yes,yes
7453,8,9,yes,yes
7454,10,9,yes,no
7455,10,11,yes,yes
7456,12,11,yes,no
7457,12,13,yes,yes
7458,13,14,yes,yes
7459,1,0,yes,no
7460,1,2,yes,yes
7461,2,3,yes,yes
7462,4,3,yes,no
7463,4,5,yes,yes
7464,5,6,yes,yes
7465,6,7,yes,yes
7466,8,7,yes,no
7467,8,9,yes,yes
7468,9,10,yes,yes
7469,10,11,yes,yes
7470,11,12,yes,yes
7471,13,12,yes,no
7472,14,13,yes,no
7473,14,15,yes,yes
7474,16,15,yes,no
7475,16,17,yes,yes
7476,17,18,yes,yes
7477,18,19,yes,yes
7478,20,19,yes,no
7479,0,1,yes,yes
7480,2,1,yes,no
7481,2,3,yes,yes
7482,4,3,yes,no
7483,4,5,yes,yes
7484,5,6,yes,yes
7485,7,6,yes,no
7486,7,8,yes,yes
7487,8,9,yes,yes
7488,10,9,yes,no
7489,10,11,yes,yes
7490,11,12,yes,yes
7491,12,13,yes,yes
7492,13,14,yes,yes
7493,15,14,yes,no
7494,15,16,yes,yes
7495,16,17,yes,yes
7496,17,18,yes,yes
7497,19,18,yes,no
7498,20,19,yes,no
7499,21,20,yes,no
7500,21,22,yes,yes
7501,22,23,yes,yes
7502,23,24,yes,yes
7503,24,25,yes,yes
7504,25,26,yes,yes
7505,26,27,yes,yes
7506,28,27,yes,no
7507,28,29,yes,yes
7508,0,1,yes,yes
7509,1,2,yes,yes
7510,2,3,yes,yes
7511,4,3,yes,no
7512,5,4,yes,no
7513,6,5,yes,no
7514,7,6,yes,no
7515,7,8,yes,yes
7516,9,8,yes,no
7517,10,9,no,no
7518,10,11,yes,yes
7519,11,12,yes,yes
7520,12,13,yes,yes
7521,14,13,yes,no
7522,14,15,yes,yes
7523,16,15,no,no
7524,17,16,no,no
7525,18,17,yes,no
7526,19,18,yes,no
7527,20,19,yes,no
7528,20,21,yes,yes
7529,22,21,yes,no
7530,22,23,yes,yes
7531,23,24,yes,yes
7532,24,25,yes,yes
7533,25,26,yes,yes
7534,26,27,yes,yes
7535,28,27,no,no
7536,28,29,yes,yes
7537,30,29,yes,no
7538,31,30,yes,no
7539,31,32,yes,yes
7540,0,1,yes,yes
7541,1,2,yes,yes
7542,2,3,yes,yes
7543,3,4,yes,yes
7544,5,4,yes,no
7545,5,6,yes,yes
7546,6,7,yes,yes
7547,8,7,yes,no
7548,9,8,yes,no
7549,9,10,yes,yes
7550,10,11,yes,yes
7551,11,12,yes,yes
7552,12,13,yes,yes
7553,13,14,yes,yes
7554,1,0,yes,no
7555,1,2,yes,yes
7556,2,3,yes,yes
7557,3,4,yes,yes
7558,5,4,yes,no
7559,5,6,yes,yes
7560,7,6,yes,no
7561,7,8,yes,yes
7562,8,9,yes,yes
7563,9,10,yes,yes
7564,11,10,yes,no
7565,11,12,yes,yes
7566,12,13,yes,yes
7567,13,14,yes,yes
7568,15,14,yes,no
7569,16,15,yes,no
7570,17,16,yes,no
7571,18,17,yes,no
7572,19,18,yes,no
7573,20,19,yes,no
7574,20,21,yes,yes
7575,21,22,yes,yes
7576,22,23,yes,yes
7577,24,23,yes,no
7578,24,25,yes,yes
7579,26,25,yes,no
7580,1,0,yes,no
7581,1,2,yes,yes
7582,2,3,yes,yes
7583,3,4,yes,yes
7584,4,5,yes,yes
7585,1,0,yes,no
7586,1,2,yes,yes
7587,3,2,yes,no
7588,3,4,yes,yes
7589,4,5,yes,yes
7590,6,5,yes,no
7591,6,7,yes,yes
7592,8,7,yes,no
7593,9,8,no,no
7594,10,9,yes,no
7595,10,11,yes,yes
7596,12,11,yes,no
7597,12,13,yes,yes
7598,13,14,yes,yes
7599,14,15,yes,yes
7600,16,15,yes,no
7601,17,16,no,no
7602,18,17,yes,no
7603,18,19,yes,yes
7604,19,20,yes,yes
7605,1,0,yes,no
7606,2,1,no,no
7607,2,3,yes,yes
7608,3,4,yes,yes
7609,4,5,yes,yes
7610,5,6,yes,yes
7611,6,7,yes,yes
7612,8,7,yes,no
7613,9,8,yes,no
7614,9,10,yes,yes
7615,10,11,yes,yes
7616,12,11,yes,no
7617,12,13,yes,yes
7618,14,13,yes,no
7619,14,15,yes,yes
7620,16,15,yes,no
7621,17,16,yes,no
7622,1,0,yes,no
7623,1,2,yes,yes
7624,3,2,no,no
7625,3,4,yes,yes
7626,4,5,yes,yes
7627,6,5,yes,no
7628,6,7,yes,yes
7629,7,8,yes,yes
7630,0,1,yes,yes
7631,1,2,yes,yes
7632,3,2,no,no
7633,3,4,yes,yes
7634,4,5,yes,yes
7635,5,6,yes,yes
7636,7,6,yes,no
7637,7,8,yes,yes
7638,9,8,yes,no
7639,10,9,yes,no
7640,10,11,yes,yes
7641,12,11,yes,no
7642,12,13,yes,yes
7643,13,14,yes,yes
7644,15,14,yes,no
7645,16,15,yes,no
7646,17,16,yes,no
7647,18,17,yes,no
7648,19,18,yes,no
7649,20,19,yes,no
7650,20,21,yes,yes
7651,21,22,yes,yes
7652,22,23,yes,yes
7653,23,24,yes,yes
7654,25,24,yes,no
7655,25,26,yes,yes
7656,0,1,yes,yes
7657,2,1,yes,no
7658,2,3,yes,yes
7659,4,3,yes,no
7660,4,5,yes,yes
7661,0,1,yes,yes
7662,2,1,yes,no
7663,2,3,yes,yes
7664,3,4,yes,yes
7665,4,5,yes,yes
7666,6,5,yes,no
7667,6,7,yes,yes
7668,7,8,yes,yes
7669,9,8,yes,no
7670,10,9,yes,no
7671,10,11,yes,yes
7672,12,11,yes,no
7673,13,12,yes,no
7674,14,13,yes,no
7675,1,0,yes,no
7676,2,1,yes,no
7677,3,2,yes,no
7678,3,4,yes,yes
7679,5,4,yes,no
7680,6,5,no,no
7681,7,6,yes,no
7682,7,8,yes,yes
7683,9,8,yes,no
7684,10,9,yes,no
7685,10,11,yes,yes
7686,1,0,yes,no
7687,1,2,yes,yes
7688,3,2,yes,no
7689,3,4,yes,yes
7690,5,4,yes,no
7691,6,5,yes,no
7692,7,6,yes,no
7693,7,8,yes,yes
7694,9,8,no,no
7695,10,9,yes,no
7696,11,10,yes,no
7697,1,0,yes,no
7698,1,2,yes,yes
7699,3,2,yes,no
7700,3,4,yes,yes
7701,5,4,yes,no
7702,6,5,yes,no
7703,7,6,yes,no
7704,8,7,yes,no
7705,0,1,yes,yes
7706,1,2,yes,yes
7707,3,2,yes,no
7708,3,4,yes,yes
7709,4,5,yes,yes
7710,6,5,yes,no
7711,7,6,yes,no
7712,8,7,yes,no
7713,8,9,yes,yes
7714,10,9,yes,no
7715,10,11,yes,yes
7716,12,11,yes,no
7717,13,12,yes,no
7718,14,13,yes,no
7719,15,14,yes,no
7720,15,16,yes,yes
7721,16,17,yes,yes
7722,0,1,yes,yes
7723,2,1,yes,no
7724,2,3,yes,yes
7725,3,4,yes,yes
7726,4,5,yes,yes
7727,6,5,yes,no
7728,6,7,yes,yes
7729,8,7,yes,no
7730,8,9,yes,yes
7731,10,9,yes,no
7732,10,11,yes,yes
7733,12,11,yes,no
7734,12,13,yes,yes
7735,14,13,yes,no
7736,15,14,yes,no
7737,15,16,yes,yes
7738,16,17,yes,yes
7739,0,1,yes,yes
7740,2,1,yes,no
7741,2,3,yes,yes
7742,4,3,yes,no
7743,4,5,yes,yes
7744,6,5,yes,no
7745,6,7,yes,yes
7746,8,7,yes,no
7747,8,9,yes,yes
7748,9,10,yes,yes
7749,11,10,yes,no
7750,12,11,yes,no
7751,12,13,yes,yes
7752,14,13,yes,no
7753,14,15,yes,yes
7754,16,15,yes,no
7755,17,16,yes,no
7756,1,0,yes,no
7757,2,1,yes,no
7758,3,2,yes,no
7759,3,4,yes,yes
7760,4,5,yes,yes
7761,6,5,yes,no
7762,6,7,yes,yes
7763,8,7,yes,no
7764,9,8,yes,no
7765,10,9,yes,no
7766,11,10,yes,no
7767,11,12,yes,yes
7768,12,13,yes,yes
7769,13,14,yes,yes
7770,14,15,yes,yes
7771,15,16,yes,yes
7772,17,16,yes,no
7773,17,18,yes,yes
7774,19,18,yes,no
7775,19,20,yes,yes
7776,20,21,yes,yes
7777,22,21,yes,no
7778,23,22,yes,no
7779,1,0,yes,no
7780,1,2,yes,yes
7781,2,3,yes,yes
7782,4,3,yes,no
7783,4,5,yes,yes
7784,5,6,yes,yes
7785,7,6,yes,no
7786,8,7,yes,no
7787,9,8,yes,no
7788,10,9,yes,no
7789,11,10,yes,no
7790,12,11,yes,no
7791,13,12,yes,no
7792,13,14,yes,yes
7793,15,14,yes,no
7794,16,15,yes,no
7795,17,16,yes,no
7796,0,1,yes,yes
7797,2,1,yes,no
7798,3,2,yes,no
7799,4,3,yes,no
7800,4,5,yes,yes
7801,5,6,yes,yes
7802,7,6,yes,no
7803,7,8,yes,yes
7804,9,8,yes,no
7805,10,9,yes,no
7806,10,11,yes,yes
7807,11,12,yes,yes
7808,12,13,yes,yes
7809,13,14,yes,yes
7810,15,14,yes,no
7811,16,15,yes,no
7812,16,17,yes,yes
7813,1,0,yes,no
7814,1,2,yes,yes
7815,3,2,yes,no
7816,3,4,yes,yes
7817,4,5,yes,yes
7818,5,6,yes,yes
7819,7,6,yes,no
7820,7,8,yes,yes
7821,9,8,yes,no
7822,9,10,yes,yes
7823,11,10,yes,no
7824,12,11,yes,no
7825,13,12,yes,no
7826,13,14,yes,yes
7827,14,15,yes,yes
7828,16,15,yes,no
7829,16,17,yes,yes
7830,17,18,yes,yes
7831,19,18,yes,no
7832,19,20,yes,yes
7833,20,21,yes,yes
7834,21,22,yes,yes
7835,23,22,no,no
7836,0,1,yes,yes
7837,2,1,yes,no
7838,3,2,yes,no
7839,3,4,yes,yes
7840,5,4,yes,no
7841,5,6,yes,yes
7842,7,6,yes,no
7843,8,7,yes,no
7844,9,8,yes,no
7845,9,10,yes,yes
7846,11,10,yes,no
7847,11,12,yes,yes
7848,13,12,yes,no
7849,14,13,yes,no
7850,14,15,yes,yes
7851,16,15,yes,no
7852,17,16,yes,no
7853,1,0,yes,no
7854,1,2,yes,yes
7855,2,3,yes,yes
7856,4,3,yes,no
7857,5,4,yes,no
7858,5,6,yes,yes
7859,6,7,yes,yes
7860,7,8,yes,yes
7861,8,9,yes,yes
7862,9,10,yes,yes
7863,11,10,yes,no
7864,11,12,yes,yes
7865,12,13,yes,yes
7866,14,13,no,no
7867,14,15,yes,yes
7868,15,16,yes,yes
7869,17,16,no,no
7870,17,18,yes,yes
7871,19,18,yes,no
7872,20,19,yes,no
7873,20,21,yes,yes
7874,22,21,yes,no
7875,23,22,yes,no
7876,1,0,yes,no
7877,1,2,yes,yes
7878,2,3,yes,yes
7879,3,4,yes,yes
7880,5,4,yes,no
7881,5,6,yes,yes
7882,7,6,yes,no
7883,7,8,yes,yes
7884,9,8,yes,no
7885,9,10,yes,yes
7886,11,10,yes,no
7887,12,11,yes,no
7888,12,13,yes,yes
7889,13,14,yes,yes
7890,15,14,yes,no
7891,16,15,yes,no
7892,17,16,no,no
7893,1,0,yes,no
7894,1,2,yes,yes
7895,2,3,yes,yes
7896,4,3,yes,no
7897,5,4,yes,no
7898,6,5,yes,no
7899,6,7,yes,yes
7900,7,8,yes,yes
7901,8,9,yes,yes
7902,9,10,yes,yes
7903,10,11,yes,yes
7904,11,12,yes,yes
7905,12,13,yes,yes
7906,14,13,no,no
7907,14,15,yes,yes
7908,15,16,no,yes
7909,17,16,yes,no
7910,17,18,yes,yes
7911,19,18,yes,no
7912,20,19,yes,no
7913,21,20,yes,no
7914,22,21,yes,no
7915,22,23,yes,yes
7916,23,24,yes,yes
7917,25,24,yes,no
7918,26,25,yes,no
7919,27,26,yes,no
7920,27,28,yes,yes
7921,29,28,yes,no
7922,29,30,yes,yes
7923,30,31,yes,yes
7924,32,31,yes,no
7925,0,1,yes,yes
7926,2,1,yes,no
7927,3,2,yes,no
7928,3,4,yes,yes
7929,4,5,yes,yes
7930,6,5,yes,no
7931,6,7,yes,yes
7932,8,7,yes,no
7933,9,8,yes,no
7934,10,9,yes,no
7935,11,10,yes,no
7936,11,12,yes,yes
7937,13,12,yes,no
7938,14,13,yes,no
7939,14,15,yes,yes
7940,15,16,yes,yes
7941,17,16,yes,no
7942,18,17,yes,no
7943,19,18,yes,no
7944,20,19,yes,no
7945,20,21,yes,yes
7946,21,22,yes,yes
7947,22,23,yes,yes
7948,23,24,yes,yes
7949,24,25,yes,yes
7950,25,26,yes,yes
7951,26,27,yes,yes
7952,27,28,yes,yes
7953,28,29,yes,yes
7954,30,29,yes,no
7955,30,31,yes,yes
7956,31,32,yes,yes
7957,0,1,yes,yes
7958,1,2,yes,yes
7959,2,3,yes,yes
7960,4,3,yes,no
7961,5,4,yes,no
7962,6,5,yes,no
7963,7,6,yes,no
7964,8,7,yes,no
7965,9,8,yes,no
7966,9,10,yes,yes
7967,10,11,yes,yes
7968,12,11,yes,no
7969,13,12,no,no
7970,13,14,yes,yes
7971,14,15,yes,yes
7972,15,16,yes,yes
7973,16,17,yes,yes
7974,18,17,yes,no
7975,18,19,yes,yes
7976,19,20,yes,yes
7977,20,21,yes,yes
7978,21,22,yes,yes
7979,23,22,yes,no
7980,24,23,yes,no
7981,25,24,yes,no
7982,25,26,yes,yes
7983,1,0,yes,no
7984,1,2,yes,yes
7985,2,3,yes,yes
7986,4,3,yes,no
7987,5,4,yes,no
7988,6,5,yes,no
7989,6,7,yes,yes
7990,7,8,yes,yes
7991,9,8,no,no
7992,10,9,no,no
7993,10,11,yes,yes
7994,1,0,yes,no
7995,1,2,yes,yes
7996,3,2,yes,no
7997,4,3,yes,no
7998,4,5,yes,yes
7999,5,6,yes,yes
8000,6,7,yes,yes
8001,8,7,yes,no
8002,8,9,yes,yes
8003,10,9,yes,no
8004,10,11,yes,yes
8005,12,11,yes,no
8006,13,12,yes,no
8007,13,14,yes,yes
8008,15,14,yes,no
8009,15,16,yes,yes
8010,17,16,yes,no
8011,18,17,yes,no
8012,19,18,yes,no
8013,20,19,yes,no
8014,20,21,yes,yes
8015,22,21,yes,no
8016,23,22,yes,no
8017,24,23,yes,no
8018,24,25,yes,yes
8019,25,26,yes,yes
8020,0,1,yes,yes
8021,2,1,yes,no
8022,2,3,yes,yes
8023,4,3,yes,no
8024,4,5,yes,yes
8025,5,6,yes,yes
8026,6,7,yes,yes
8027,8,7,yes,no
8028,9,8,yes,no
8029,9,10,yes,yes
8030,11,10,yes,no
8031,12,11,yes,no
8032,12,13,yes,yes
8033,13,14,yes,yes
8034,14,15,yes,yes
8035,16,15,yes,no
8036,16,17,yes,yes
8037,17,18,yes,yes
8038,18,19,yes,yes
8039,19,20,yes,yes
8040,21,20,yes,no
8041,22,21,yes,no
8042,23,22,yes,no
8043,0,1,yes,yes
8044,1,2,yes,yes
8045,3,2,yes,no
8046,3,4,yes,yes
8047,4,5,yes,yes
8048,5,6,yes,yes
8049,7,6,yes,no
8050,7,8,yes,yes
8051,8,9,yes,yes
8052,10,9,yes,no
8053,11,10,yes,no
8054,12,11,yes,no
8055,13,12,yes,no
8056,14,13,yes,no
8057,14,15,yes,yes
8058,15,16,yes,yes
8059,17,16,yes,no
8060,18,17,yes,no
8061,19,18,yes,no
8062,19,20,yes,yes
8063,21,20,yes,no
8064,21,22,yes,yes
8065,22,23,yes,yes
8066,0,1,yes,yes
8067,2,1,yes,no
8068,2,3,yes,yes
8069,4,3,yes,no
8070,5,4,yes,no
8071,6,5,yes,no
8072,6,7,yes,yes
8073,8,7,yes,no
8074,9,8,yes,no
8075,10,9,yes,no
8076,11,10,yes,no
8077,0,1,yes,yes
8078,1,2,yes,yes
8079,2,3,yes,yes
8080,3,4,yes,yes
8081,4,5,yes,yes
8082,5,6,yes,yes
8083,7,6,yes,no
8084,7,8,yes,yes
8085,9,8,yes,no
8086,10,9,yes,no
8087,11,10,yes,no
8088,11,12,yes,yes
8089,13,12,yes,no
8090,14,13,yes,no
8091,15,14,yes,no
8092,15,16,yes,yes
8093,17,16,yes,no
8094,17,18,yes,yes
8095,18,19,yes,yes
8096,19,20,yes,yes
8097,21,20,yes,no
8098,21,22,yes,yes
8099,23,22,yes,no
8100,23,24,yes,yes
8101,25,24,yes,no
8102,26,25,yes,no
8103,27,26,yes,no
8104,28,27,no,no
8105,28,29,yes,yes
8106,0,1,yes,yes
8107,2,1,yes,no
8108,2,3,yes,yes
8109,3,4,yes,yes
8110,4,5,yes,yes
8111,6,5,yes,no
8112,6,7,yes,yes
8113,7,8,yes,yes
8114,8,9,yes,yes
8115,9,10,yes,yes
8116,11,10,yes,no
8117,11,12,yes,yes
8118,12,13,yes,yes
8119,14,13,yes,no
8120,14,15,yes,yes
8121,16,15,yes,no
8122,17,16,yes,no
8123,18,17,yes,no
8124,18,19,yes,yes
8125,19,20,yes,yes
8126,20,21,yes,yes
8127,22,21,yes,no
8128,22,23,yes,yes
8129,23,24,yes,yes
8130,25,24,yes,no
8131,26,25,yes,no
8132,26,27,yes,yes
8133,27,28,yes,yes
8134,28,29,yes,yes
8135,1,0,yes,no
8136,1,2,yes,yes
8137,3,2,yes,no
8138,4,3,yes,no
8139,4,5,yes,yes
8140,6,5,yes,no
8141,6,7,yes,yes
8142,8,7,yes,no
8143,9,8,yes,no
8144,10,9,yes,no
8145,11,10,yes,no
8146,11,12,yes,yes
8147,13,12,yes,no
8148,14,13,no,no
8149,0,1,yes,yes
8150,2,1,no,no
8151,3,2,yes,no
8152,3,4,yes,yes
8153,5,4,yes,no
8154,5,6,yes,yes
8155,7,6,yes,no
8156,8,7,no,no
8157,1,0,yes,no
8158,2,1,yes,no
8159,3,2,yes,no
8160,4,3,yes,no
8161,4,5,yes,yes
8162,5,6,yes,yes
8163,6,7,yes,yes
8164,8,7,yes,no
8165,9,8,yes,no
8166,9,10,yes,yes
8167,10,11,yes,yes
8168,12,11,yes,no
8169,13,12,yes,no
8170,14,13,yes,no
8171,14,15,yes,yes
8172,15,16,yes,yes
8173,17,16,yes,no
8174,18,17,yes,no
8175,18,19,yes,yes
8176,19,20,yes,yes
8177,21,20,yes,no
8178,22,21,yes,no
8179,23,22,yes,no
8180,1,0,yes,no
8181,1,2,yes,yes
8182,3,2,yes,no
8183,3,4,yes,yes
8184,5,4,yes,no
8185,5,6,yes,yes
8186,6,7,yes,yes
8187,7,8,yes,yes
8188,8,9,yes,yes
8189,10,9,yes,no
8190,10,11,yes,yes
8191,11,12,yes,yes
8192,13,12,yes,no
8193,13,14,yes,yes
8194,14,15,yes,yes
8195,15,16,yes,yes
8196,17,16,no,no
8197,17,18,yes,yes
8198,19,18,yes,no
8199,20,19,yes,no
8200,1,0,yes,no
8201,2,1,yes,no
8202,2,3,yes,yes
8203,4,3,yes,no
8204,4,5,yes,yes
8205,5,6,yes,yes
8206,6,7,yes,yes
8207,7,8,yes,yes
8208,8,9,yes,yes
8209,9,10,yes,yes
8210,11,10,no,no
8211,11,12,yes,yes
8212,12,13,yes,yes
8213,13,14,no,yes
8214,1,0,yes,no
8215,2,1,yes,no
8216,2,3,yes,yes
8217,3,4,yes,yes
8218,5,4,yes,no
8219,6,5,yes,no
8220,7,6,yes,no
8221,7,8,yes,yes
8222,9,8,yes,no
8223,9,10,yes,yes
8224,10,11,yes,yes
8225,0,1,yes,yes
8226,2,1,yes,no
8227,3,2,yes,no
8228,3,4,yes,yes
8229,4,5,yes,yes
8230,6,5,yes,no
8231,7,6,yes,no
8232,8,7,yes,no
8233,8,9,yes,yes
8234,9,10,yes,yes
8235,11,10,yes,no
8236,12,11,yes,no
8237,12,13,yes,yes
8238,13,14,yes,yes
8239,15,14,yes,no
8240,15,16,yes,yes
8241,16,17,yes,yes
8242,18,17,yes,no
8243,18,19,yes,yes
8244,19,20,yes,yes
8245,1,0,yes,no
8246,1,2,yes,yes
8247,3,2,yes,no
8248,4,3,yes,no
8249,4,5,yes,yes
8250,6,5,yes,no
8251,7,6,yes,no
8252,7,8,yes,yes
8253,8,9,yes,yes
8254,10,9,yes,no
8255,11,10,yes,no
8256,12,11,yes,no
8257,13,12,no,no
8258,13,14,yes,yes
8259,1,0,yes,no
8260,1,2,yes,yes
8261,2,3,yes,yes
8262,3,4,yes,yes
8263,5,4,yes,no
8264,5,6,yes,yes
8265,7,6,yes,no
8266,8,7,yes,no
8267,8,9,yes,yes
8268,10,9,yes,no
8269,11,10,yes,no
8270,11,12,yes,yes
8271,13,12,yes,no
8272,14,13,yes,no
8273,15,14,yes,no
8274,15,16,yes,yes
8275,16,17,yes,yes
8276,17,18,yes,yes
8277,19,18,yes,no
8278,20,19,yes,no
8279,0,1,yes,yes
8280,2,1,yes,no
8281,2,3,yes,yes
8282,3,4,yes,yes
8283,4,5,yes,yes
8284,6,5,yes,no
8285,6,7,yes,yes
8286,8,7,yes,no
8287,9,8,yes,no
8288,9,10,yes,yes
8289,10,11,no,yes
8290,11,12,yes,yes
8291,13,12,yes,no
8292,13,14,yes,yes
8293,15,14,yes,no
8294,15,16,yes,yes
8295,16,17,yes,yes
8296,18,17,yes,no
8297,19,18,yes,no
8298,20,19,yes,no
8299,1,0,yes,no
8300,2,1,no,no
8301,2,3,yes,yes
8302,4,3,yes,no
8303,4,5,no,yes
8304,6,5,no,no
8305,7,6,yes,no
8306,8,7,no,no
8307,9,8,yes,no
8308,10,9,yes,no
8309,11,10,yes,no
8310,12,11,yes,no
8311,13,12,yes,no
8312,14,13,yes,no
8313,14,15,yes,yes
8314,16,15,yes,no
8315,16,17,yes,yes
8316,17,18,yes,yes
8317,19,18,yes,no
8318,20,19,yes,no
8319,0,1,yes,yes
8320,1,2,yes,yes
8321,3,2,yes,no
8322,3,4,yes,yes
8323,4,5,yes,yes
8324,6,5,yes,no
8325,7,6,yes,no
8326,8,7,yes,no
8327,9,8,yes,no
8328,9,10,yes,yes
8329,11,10,yes,no
8330,12,11,yes,no
8331,12,13,yes,yes
8332,13,14,yes,yes
8333,14,15,yes,yes
8334,16,15,yes,no
8335,16,17,yes,yes
8336,18,17,yes,no
8337,18,19,yes,yes
8338,20,19,yes,no
8339,20,21,yes,yes
8340,22,21,yes,no
8341,23,22,yes,no
8342,24,23,yes,no
8343,25,24,yes,no
8344,25,26,yes,yes
8345,26,27,yes,yes
8346,28,27,yes,no
8347,29,28,yes,no
8348,29,30,yes,yes
8349,30,31,yes,yes
8350,31,32,yes,yes
8351,0,1,yes,yes
8352,1,2,yes,yes
8353,2,3,yes,yes
8354,3,4,yes,yes
8355,4,5,yes,yes
8356,5,6,yes,yes
8357,6,7,yes,yes
8358,7,8,yes,yes
8359,8,9,yes,yes
8360,9,10,yes,yes
8361,11,10,yes,no
8362,11,12,yes,yes
8363,13,12,yes,no
8364,14,13,yes,no
8365,14,15,yes,yes
8366,16,15,yes,no
8367,17,16,yes,no
8368,0,1,yes,yes
8369,1,2,yes,yes
8370,3,2,yes,no
8371,3,4,yes,yes
8372,4,5,yes,yes
8373,6,5,yes,no
8374,6,7,yes,yes
8375,7,8,yes,yes
8376,9,8,yes,no
8377,10,9,yes,no
8378,10,11,yes,yes
8379,11,12,yes,yes
8380,12,13,yes,yes
8381,14,13,yes,no
8382,15,14,yes,no
8383,16,15,no,no
8384,16,17,yes,yes
8385,1,0,yes,no
8386,1,2,yes,yes
8387,2,3,yes,yes
8388,3,4,yes,yes
8389,5,4,yes,no
8390,6,5,yes,no
8391,6,7,yes,yes
8392,8,7,yes,no
8393,9,8,yes,no
8394,10,9,yes,no
8395,10,11,yes,yes
8396,11,12,yes,yes
8397,13,12,yes,no
8398,14,13,yes,no
8399,15,14,yes,no
8400,15,16,yes,yes
8401,17,16,no,no
8402,18,17,yes,no
8403,18,19,yes,yes
8404,19,20,yes,yes
8405,0,1,yes,yes
8406,1,2,yes,yes
8407,3,2,yes,no
8408,3,4,yes,yes
8409,4,5,yes,yes
8410,5,6,yes,yes
8411,7,6,yes,no
8412,8,7,yes,no
8413,8,9,yes,yes
8414,9,10,yes,yes
8415,11,10,yes,no
8416,12,11,yes,no
8417,12,13,yes,yes
8418,13,14,yes,yes
8419,15,14,yes,no
8420,15,16,yes,yes
8421,16,17,yes,yes
8422,17,18,yes,yes
8423,18,19,yes,yes
8424,20,19,yes,no
8425,20,21,yes,yes
8426,22,21,yes,no
8427,22,23,yes,yes
8428,0,1,yes,yes
8429,2,1,yes,no
8430,2,3,yes,yes
8431,4,3,yes,no
8432,4,5,yes,yes
8433,5,6,yes,yes
8434,6,7,yes,yes
8435,7,8,yes,yes
8436,9,8,yes,no
8437,9,10,yes,yes
8438,11,10,yes,no
8439,12,11,yes,no
8440,13,12,yes,no
8441,14,13,yes,no
8442,14,15,yes,yes
8443,16,15,yes,no
8444,16,17,yes,yes
8445,18,17,yes,no
8446,19,18,yes,no
8447,19,20,yes,yes
8448,1,0,yes,no
8449,2,1,yes,no
8450,3,2,yes,no
8451,3,4,yes,yes
8452,4,5,yes,yes
8453,5,6,yes,yes
8454,6,7,yes,yes
8455,7,8,yes,yes
8456,9,8,yes,no
8457,9,10,yes,yes
8458,10,11,yes,yes
8459,11,12,yes,yes
8460,12,13,yes,yes
8461,14,13,yes,no
8462,14,15,yes,yes
8463,15,16,yes,yes
8464,17,16,yes,no
8465,18,17,yes,no
8466,18,19,yes,yes
8467,19,20,no,yes
8468,1,0,yes,no
8469,2,1,yes,no
8470,2,3,yes,yes
8471,3,4,yes,yes
8472,4,5,yes,yes
8473,5,6,yes,yes
8474,6,7,yes,yes
8475,8,7,yes,no
8476,9,8,no,no
8477,10,9,yes,no
8478,11,10,yes,no
8479,12,11,yes,no
8480,12,13,yes,yes
8481,14,13,yes,no
8482,1,0,yes,no
8483,1,2,yes,yes
8484,3,2,yes,no
8485,4,3,yes,no
8486,5,4,yes,no
8487,5,6,yes,yes
8488,7,6,yes,no
8489,7,8,yes,yes
8490,9,8,yes,no
8491,9,10,yes,yes
8492,10,11,yes,yes
8493,12,11,yes,no
8494,12,13,yes,yes
8495,13,14,yes,yes
8496,15,14,yes,no
8497,16,15,yes,no
8498,17,16,yes,no
8499,17,18,yes,yes
8500,18,19,yes,yes
8501,19,20,yes,yes
8502,21,20,yes,no
8503,22,21,yes,no
8504,22,23,yes,yes
8505,24,23,yes,no
8506,25,24,yes,no
8507,26,25,yes,no
8508,26,27,yes,yes
8509,28,27,yes,no
8510,29,28,yes,no
8511,1,0,yes,no
8512,1,2,yes,yes
8513,2,3,yes,yes
8514,4,3,yes,no
8515,5,4,no,no
8516,5,6,yes,yes
8517,7,6,yes,no
8518,7,8,yes,yes
8519,9,8,yes,no
8520,9,10,yes,yes
8521,11,10,yes,no
8522,12,11,yes,no
8523,13,12,yes,no
8524,13,14,yes,yes
8525,15,14,no,no
8526,16,15,yes,no
8527,17,16,yes,no
8528,1,0,yes,no
8529,1,2,yes,yes
8530,2,3,yes,yes
8531,4,3,yes,no
8532,5,4,yes,no
8533,6,5,yes,no
8534,6,7,yes,yes
8535,8,7,yes,no
8536,9,8,yes,no
8537,9,10,yes,yes
8538,10,11,yes,yes
8539,0,1,yes,yes
8540,2,1,yes,no
8541,2,3,yes,yes
8542,4,3,yes,no
8543,4,5,yes,yes
8544,6,5,yes,no
8545,6,7,yes,yes
8546,7,8,yes,yes
