,step1,step2,prediction,gold
6945,3,8,yes,no
6946,4,9,yes,no
6947,5,10,yes,no
6948,6,11,yes,no
6949,12,7,yes,yes
6950,13,8,yes,yes
6951,9,14,no,no
6952,0,5,yes,no
6953,1,6,yes,no
6954,7,2,yes,yes
6955,3,8,no,no
6956,9,4,yes,yes
6957,5,10,yes,no
6958,11,6,no,yes
6959,7,12,no,no
6960,8,13,no,no
6961,9,14,no,no
6962,10,15,yes,no
6963,16,11,yes,yes
6964,12,17,yes,no
6965,5,0,yes,yes
6966,1,6,yes,no
6967,7,2,yes,yes
6968,8,3,yes,yes
6969,4,9,no,no
6970,10,5,yes,yes
6971,11,6,yes,yes
6972,0,5,yes,no
6973,6,1,yes,yes
6974,7,2,yes,yes
6975,3,8,yes,no
6976,4,9,yes,no
6977,5,10,no,no
6978,6,11,yes,no
6979,12,7,yes,yes
6980,13,8,yes,yes
6981,14,9,yes,yes
6982,15,10,yes,yes
6983,11,16,yes,no
6984,17,12,yes,yes
6985,13,18,yes,no
6986,19,14,yes,yes
6987,20,15,yes,yes
6988,16,21,no,no
6989,17,22,no,no
6990,18,23,no,no
6991,5,0,yes,yes
6992,6,1,no,yes
6993,7,2,yes,yes
6994,8,3,yes,yes
6995,4,9,no,no
6996,5,10,yes,no
6997,11,6,yes,yes
6998,7,12,yes,no
6999,8,13,yes,no
7000,9,14,yes,no
7001,10,15,yes,no
7002,16,11,yes,yes
7003,17,12,yes,yes
7004,18,13,yes,yes
7005,19,14,yes,yes
7006,20,15,yes,yes
7007,5,0,yes,yes
7008,6,1,yes,yes
7009,2,7,yes,no
7010,3,8,yes,no
7011,9,4,yes,yes
7012,10,5,yes,yes
7013,6,11,yes,no
7014,12,7,yes,yes
7015,13,8,yes,yes
7016,9,14,yes,no
7017,10,15,yes,no
7018,11,16,no,no
7019,17,12,yes,yes
7020,18,13,yes,yes
7021,19,14,yes,yes
7022,20,15,yes,yes
7023,0,5,yes,no
7024,1,6,no,no
7025,7,2,yes,yes
7026,3,8,no,no
7027,9,4,yes,yes
7028,5,10,no,no
7029,6,11,yes,no
7030,12,7,no,yes
7031,13,8,no,yes
7032,14,9,no,yes
7033,10,15,no,no
7034,16,11,yes,yes
7035,12,17,no,no
7036,5,0,yes,yes
7037,1,6,no,no
7038,2,7,yes,no
7039,8,3,yes,yes
7040,9,4,yes,yes
7041,5,10,yes,no
7042,11,6,yes,yes
7043,7,12,yes,no
7044,13,8,no,yes
7045,9,14,yes,no
7046,10,15,yes,no
7047,11,16,no,no
7048,12,17,no,no
7049,13,18,no,no
7050,14,19,yes,no
7051,15,20,no,no
7052,21,16,yes,yes
7053,22,17,yes,yes
7054,18,23,yes,no
7055,5,0,no,yes
7056,6,1,yes,yes
7057,7,2,no,yes
7058,3,8,yes,no
7059,9,4,yes,yes
7060,5,10,no,no
7061,11,6,yes,yes
7062,12,7,yes,yes
7063,13,8,yes,yes
7064,9,14,yes,no
7065,10,15,no,no
7066,16,11,yes,yes
7067,12,17,no,no
7068,18,13,no,yes
7069,19,14,no,yes
7070,20,15,yes,yes
7071,21,16,yes,yes
7072,17,22,yes,no
7073,23,18,yes,yes
7074,24,19,yes,yes
7075,25,20,yes,yes
7076,26,21,yes,yes
7077,0,5,yes,no
7078,6,1,no,yes
7079,2,7,yes,no
7080,8,3,yes,yes
7081,9,4,yes,yes
7082,10,5,yes,yes
7083,11,6,yes,yes
7084,12,7,yes,yes
7085,8,13,yes,no
7086,14,9,yes,yes
7087,10,15,no,no
7088,11,16,yes,no
7089,12,17,yes,no
7090,13,18,no,no
7091,19,14,yes,yes
7092,20,15,yes,yes
7093,21,16,no,yes
7094,22,17,yes,yes
7095,18,23,yes,no
7096,0,5,yes,no
7097,6,1,yes,yes
7098,7,2,yes,yes
7099,8,3,yes,yes
7100,4,9,yes,no
7101,5,10,yes,no
7102,6,11,yes,no
7103,7,12,yes,no
7104,8,13,yes,no
7105,14,9,yes,yes
7106,10,15,yes,no
7107,16,11,yes,yes
7108,12,17,yes,no
7109,13,18,yes,no
7110,19,14,yes,yes
7111,20,15,yes,yes
7112,21,16,yes,yes
7113,17,22,yes,no
7114,23,18,yes,yes
7115,5,0,no,yes
7116,6,1,yes,yes
7117,7,2,no,yes
7118,3,8,yes,no
7119,4,9,no,no
7120,10,5,no,yes
7121,11,6,no,yes
7122,7,12,no,no
7123,8,13,no,no
7124,14,9,yes,yes
7125,10,15,no,no
7126,16,11,yes,yes
7127,12,17,yes,no
7128,5,0,yes,yes
7129,1,6,yes,no
7130,7,2,yes,yes
7131,3,8,yes,no
7132,4,9,yes,no
7133,10,5,yes,yes
7134,11,6,yes,yes
7135,12,7,yes,yes
7136,13,8,yes,yes
7137,9,14,yes,no
7138,10,15,yes,no
7139,11,16,yes,no
7140,12,17,no,no
7141,0,5,no,no
7142,1,6,no,no
7143,2,7,no,no
7144,8,3,yes,yes
7145,9,4,no,yes
7146,5,10,yes,no
7147,6,11,no,no
7148,12,7,yes,yes
7149,13,8,yes,yes
7150,9,14,no,no
7151,0,5,yes,no
7152,6,1,yes,yes
7153,2,7,no,no
7154,3,8,no,no
7155,9,4,yes,yes
7156,10,5,yes,yes
7157,6,11,yes,no
7158,7,12,yes,no
7159,8,13,no,no
7160,9,14,yes,no
7161,5,0,yes,yes
7162,6,1,yes,yes
7163,2,7,no,no
7164,3,8,yes,no
7165,4,9,no,no
7166,10,5,yes,yes
7167,11,6,yes,yes
7168,7,12,yes,no
7169,8,13,yes,no
7170,14,9,yes,yes
7171,10,15,yes,no
7172,16,11,yes,yes
7173,17,12,yes,yes
7174,18,13,yes,yes
7175,14,19,yes,no
7176,15,20,yes,no
7177,16,21,no,no
7178,17,22,no,no
7179,18,23,no,no
7180,24,19,yes,yes
7181,20,25,yes,no
7182,26,21,yes,yes
7183,0,5,yes,no
7184,1,6,yes,no
7185,2,7,yes,no
7186,8,3,yes,yes
7187,4,9,yes,no
7188,5,10,no,no
7189,11,6,yes,yes
7190,12,7,yes,yes
7191,13,8,yes,yes
7192,9,14,yes,no
7193,15,10,yes,yes
7194,11,16,yes,no
7195,17,12,no,yes
7196,13,18,yes,no
7197,19,14,yes,yes
7198,15,20,yes,no
7199,16,21,yes,no
7200,17,22,yes,no
7201,18,23,no,no
7202,0,5,yes,no
7203,1,6,no,no
7204,7,2,yes,yes
7205,8,3,yes,yes
7206,9,4,yes,yes
7207,5,10,yes,no
7208,6,11,no,no
7209,7,12,yes,no
7210,8,13,yes,no
7211,14,9,yes,yes
7212,10,15,yes,no
7213,11,16,yes,no
7214,17,12,yes,yes
7215,18,13,yes,yes
7216,19,14,yes,yes
7217,15,20,yes,no
7218,21,16,yes,yes
7219,17,22,yes,no
7220,23,18,yes,yes
7221,5,0,yes,yes
7222,1,6,yes,no
7223,7,2,yes,yes
7224,3,8,yes,no
7225,9,4,yes,yes
7226,10,5,yes,yes
7227,6,11,yes,no
7228,7,12,yes,no
7229,13,8,yes,yes
7230,9,14,no,no
7231,10,15,yes,no
7232,11,16,yes,no
7233,17,12,yes,yes
7234,0,5,yes,no
7235,1,6,yes,no
7236,2,7,yes,no
7237,8,3,yes,yes
7238,9,4,yes,yes
7239,10,5,yes,yes
7240,6,11,yes,no
7241,7,12,yes,no
7242,13,8,yes,yes
7243,14,9,yes,yes
7244,0,5,no,no
7245,6,1,yes,yes
7246,2,7,no,no
7247,3,8,no,no
7248,4,9,no,no
7249,5,10,no,no
7250,6,11,no,no
7251,7,12,yes,no
7252,13,8,no,yes
7253,9,14,yes,no
7254,10,15,yes,no
7255,16,11,yes,yes
7256,17,12,yes,yes
7257,13,18,no,no
7258,14,19,no,no
7259,20,15,yes,yes
7260,21,16,yes,yes
7261,22,17,yes,yes
7262,18,23,yes,no
7263,5,0,yes,yes
7264,6,1,yes,yes
7265,7,2,yes,yes
7266,8,3,yes,yes
7267,9,4,yes,yes
7268,5,10,yes,no
7269,11,6,yes,yes
7270,12,7,yes,yes
7271,13,8,yes,yes
7272,9,14,yes,no
7273,10,15,yes,no
7274,11,16,no,no
7275,12,17,no,no
7276,5,0,yes,yes
7277,1,6,no,no
7278,2,7,yes,no
7279,8,3,no,yes
7280,9,4,yes,yes
7281,10,5,yes,yes
7282,6,11,yes,no
7283,12,7,yes,yes
7284,8,13,no,no
7285,9,14,no,no
7286,5,0,yes,yes
7287,1,6,yes,no
7288,7,2,yes,yes
7289,3,8,yes,no
7290,9,4,yes,yes
7291,5,10,no,no
7292,11,6,yes,yes
7293,12,7,yes,yes
7294,8,13,yes,no
7295,14,9,yes,yes
7296,15,10,yes,yes
7297,11,16,yes,no
7298,12,17,yes,no
7299,13,18,yes,no
7300,14,19,yes,no
7301,20,15,yes,yes
7302,0,5,yes,no
7303,6,1,yes,yes
7304,2,7,no,no
7305,8,3,yes,yes
7306,5,0,yes,yes
7307,1,6,yes,no
7308,7,2,yes,yes
7309,8,3,yes,yes
7310,4,9,no,no
7311,10,5,yes,yes
7312,6,11,no,no
7313,7,12,yes,no
7314,8,13,yes,no
7315,9,14,yes,no
7316,0,5,no,no
7317,6,1,yes,yes
7318,2,7,no,no
7319,3,8,yes,no
7320,9,4,yes,yes
7321,5,10,no,no
7322,6,11,yes,no
7323,7,12,yes,no
7324,13,8,yes,yes
7325,9,14,yes,no
7326,0,5,yes,no
7327,6,1,yes,yes
7328,2,7,yes,no
7329,8,3,yes,yes
7330,4,9,yes,no
7331,5,10,yes,no
7332,6,11,yes,no
7333,7,12,yes,no
7334,13,8,yes,yes
7335,14,9,yes,yes
7336,15,10,yes,yes
7337,16,11,yes,yes
7338,12,17,yes,no
7339,13,18,yes,no
7340,14,19,yes,no
7341,15,20,yes,no
7342,21,16,no,yes
7343,17,22,no,no
7344,23,18,yes,yes
7345,24,19,yes,yes
7346,25,20,yes,yes
7347,26,21,yes,yes
7348,27,22,yes,yes
7349,23,28,no,no
7350,29,24,yes,yes
7351,25,30,yes,no
7352,26,31,yes,no
7353,27,32,yes,no
7354,28,33,yes,no
7355,34,29,yes,yes
7356,30,35,no,no
7357,31,36,yes,no
7358,37,32,yes,yes
7359,38,33,yes,yes
7360,0,5,yes,no
7361,1,6,yes,no
7362,7,2,yes,yes
7363,8,3,yes,yes
7364,9,4,yes,yes
7365,5,10,yes,no
7366,6,11,yes,no
7367,7,12,yes,no
7368,8,13,yes,no
7369,14,9,yes,yes
7370,15,10,yes,yes
7371,11,16,yes,no
7372,12,17,yes,no
7373,13,18,yes,no
7374,14,19,yes,no
7375,15,20,yes,no
7376,16,21,no,no
7377,17,22,yes,no
7378,23,18,yes,yes
7379,0,5,no,no
7380,6,1,yes,yes
7381,2,7,yes,no
7382,3,8,yes,no
7383,0,5,yes,no
7384,6,1,yes,yes
7385,7,2,yes,yes
7386,3,8,no,no
7387,4,9,yes,no
7388,5,10,yes,no
7389,11,6,yes,yes
7390,7,12,yes,no
7391,13,8,yes,yes
7392,14,9,yes,yes
7393,15,10,yes,yes
7394,16,11,yes,yes
7395,17,12,no,yes
7396,13,18,yes,no
7397,14,19,yes,no
7398,15,20,yes,no
7399,16,21,yes,no
7400,22,17,yes,yes
7401,23,18,no,yes
7402,19,24,yes,no
7403,20,25,yes,no
7404,26,21,no,yes
7405,27,22,yes,yes
7406,23,28,no,no
7407,24,29,yes,no
7408,30,25,yes,yes
7409,26,31,no,no
7410,32,27,yes,yes
7411,5,0,yes,yes
7412,1,6,no,no
7413,2,7,yes,no
7414,8,3,yes,yes
7415,4,9,yes,no
7416,10,5,yes,yes
7417,6,11,no,no
7418,12,7,no,yes
7419,13,8,yes,yes
7420,14,9,yes,yes
7421,15,10,yes,yes
7422,16,11,no,yes
7423,17,12,no,yes
7424,5,0,yes,yes
7425,1,6,yes,no
7426,7,2,yes,yes
7427,3,8,yes,no
7428,4,9,yes,no
7429,5,10,yes,no
7430,11,6,yes,yes
7431,7,12,yes,no
7432,13,8,yes,yes
7433,9,14,no,no
7434,10,15,yes,no
7435,16,11,no,yes
7436,12,17,no,no
7437,13,18,yes,no
7438,19,14,yes,yes
7439,15,20,yes,no
7440,16,21,yes,no
7441,22,17,yes,yes
7442,18,23,yes,no
7443,24,19,yes,yes
7444,20,25,yes,no
7445,26,21,yes,yes
7446,27,22,yes,yes
7447,23,28,no,no
7448,29,24,yes,yes
7449,5,0,yes,yes
7450,1,6,no,no
7451,7,2,yes,yes
7452,3,8,yes,no
7453,4,9,yes,no
7454,10,5,yes,yes
7455,6,11,yes,no
7456,12,7,yes,yes
7457,8,13,no,no
7458,9,14,no,no
7459,5,0,no,yes
7460,1,6,yes,no
7461,2,7,yes,no
7462,8,3,no,yes
7463,4,9,no,no
7464,5,10,no,no
7465,6,11,yes,no
7466,5,0,yes,yes
7467,1,6,yes,no
7468,2,7,yes,no
7469,3,8,no,no
7470,4,9,no,no
7471,10,5,yes,yes
7472,11,6,yes,yes
7473,7,12,yes,no
7474,13,8,no,yes
7475,9,14,yes,no
7476,10,15,yes,no
7477,11,16,yes,no
7478,17,12,yes,yes
7479,13,18,no,no
7480,19,14,yes,yes
7481,15,20,no,no
7482,21,16,yes,yes
7483,17,22,yes,no
7484,18,23,yes,no
7485,5,0,yes,yes
7486,1,6,yes,no
7487,2,7,yes,no
7488,8,3,yes,yes
7489,4,9,no,no
7490,5,10,no,no
7491,6,11,yes,no
7492,7,12,yes,no
7493,13,8,yes,yes
7494,9,14,yes,no
7495,10,15,no,no
7496,11,16,no,no
7497,17,12,yes,yes
7498,5,0,yes,yes
7499,6,1,yes,yes
7500,2,7,yes,no
7501,3,8,yes,no
7502,4,9,yes,no
7503,5,10,yes,no
7504,6,11,yes,no
7505,7,12,no,no
7506,13,8,yes,yes
7507,9,14,no,no
7508,0,5,yes,no
7509,1,6,yes,no
7510,2,7,yes,no
7511,8,3,yes,yes
7512,9,4,yes,yes
7513,10,5,yes,yes
7514,11,6,yes,yes
7515,0,5,yes,no
7516,6,1,yes,yes
7517,7,2,yes,yes
7518,3,8,no,no
7519,4,9,no,no
7520,5,10,no,no
7521,11,6,yes,yes
7522,7,12,yes,no
7523,13,8,no,yes
7524,14,9,yes,yes
7525,5,0,yes,yes
7526,6,1,yes,yes
7527,7,2,no,yes
7528,3,8,yes,no
7529,9,4,yes,yes
7530,5,10,yes,no
7531,6,11,no,no
7532,7,12,no,no
7533,8,13,yes,no
7534,9,14,yes,no
7535,15,10,yes,yes
7536,11,16,yes,no
7537,17,12,yes,yes
7538,18,13,yes,yes
7539,14,19,yes,no
7540,15,20,no,no
7541,16,21,no,no
7542,17,22,yes,no
7543,18,23,yes,no
7544,24,19,no,yes
7545,20,25,yes,no
7546,21,26,yes,no
7547,27,22,yes,yes
7548,28,23,yes,yes
7549,24,29,yes,no
7550,25,30,yes,no
7551,26,31,no,no
7552,27,32,no,no
7553,28,33,yes,no
7554,34,29,yes,yes
7555,30,35,no,no
7556,0,5,yes,no
7557,1,6,no,no
7558,7,2,no,yes
7559,3,8,no,no
7560,9,4,no,yes
7561,5,10,yes,no
7562,6,11,yes,no
7563,7,12,yes,no
7564,13,8,yes,yes
7565,9,14,no,no
7566,10,15,yes,no
7567,11,16,no,no
7568,17,12,yes,yes
7569,18,13,yes,yes
7570,19,14,no,yes
7571,20,15,yes,yes
7572,21,16,no,yes
7573,22,17,no,yes
7574,18,23,yes,no
7575,19,24,yes,no
7576,20,25,yes,no
7577,26,21,yes,yes
7578,22,27,yes,no
7579,28,23,yes,yes
7580,29,24,yes,yes
7581,25,30,yes,no
7582,26,31,no,no
7583,27,32,no,no
7584,0,5,no,no
7585,6,1,no,yes
7586,2,7,yes,no
7587,8,3,yes,yes
7588,4,9,no,no
7589,5,10,no,no
7590,11,6,yes,yes
7591,0,5,no,no
7592,6,1,yes,yes
7593,7,2,yes,yes
7594,8,3,no,yes
7595,4,9,yes,no
7596,10,5,yes,yes
7597,6,11,yes,no
7598,0,5,no,no
7599,1,6,no,no
7600,7,2,yes,yes
7601,8,3,yes,yes
7602,9,4,yes,yes
7603,5,10,no,no
7604,6,11,yes,no
7605,12,7,no,yes
7606,13,8,yes,yes
7607,9,14,yes,no
7608,10,15,yes,no
7609,11,16,no,no
7610,12,17,yes,no
7611,13,18,no,no
7612,19,14,yes,yes
7613,20,15,yes,yes
7614,16,21,yes,no
7615,17,22,yes,no
7616,23,18,yes,yes
7617,19,24,yes,no
7618,25,20,yes,yes
7619,21,26,no,no
7620,5,0,yes,yes
7621,6,1,yes,yes
7622,7,2,yes,yes
7623,3,8,yes,no
7624,9,4,yes,yes
7625,5,10,no,no
7626,6,11,yes,no
7627,12,7,yes,yes
7628,8,13,yes,no
7629,9,14,yes,no
7630,10,15,yes,no
7631,11,16,yes,no
7632,17,12,yes,yes
7633,13,18,no,no
7634,14,19,no,no
7635,15,20,yes,no
7636,21,16,yes,yes
7637,17,22,yes,no
7638,23,18,no,yes
7639,24,19,yes,yes
7640,20,25,no,no
7641,26,21,yes,yes
7642,22,27,no,no
7643,23,28,no,no
7644,29,24,yes,yes
7645,30,25,yes,yes
7646,31,26,yes,yes
7647,32,27,yes,yes
7648,5,0,yes,yes
7649,6,1,yes,yes
7650,2,7,no,no
7651,3,8,yes,no
7652,4,9,yes,no
7653,5,10,no,no
7654,11,6,no,yes
7655,7,12,yes,no
7656,8,13,no,no
7657,14,9,yes,yes
7658,10,15,no,no
7659,16,11,yes,yes
7660,12,17,yes,no
7661,0,5,yes,no
7662,6,1,yes,yes
7663,2,7,yes,no
7664,3,8,yes,no
7665,4,9,yes,no
7666,10,5,yes,yes
7667,6,11,no,no
7668,7,12,yes,no
7669,13,8,no,yes
7670,14,9,yes,yes
7671,10,15,yes,no
7672,16,11,yes,yes
7673,17,12,yes,yes
7674,18,13,yes,yes
7675,19,14,yes,yes
7676,20,15,yes,yes
7677,5,0,yes,yes
7678,1,6,yes,no
7679,7,2,no,yes
7680,8,3,no,yes
7681,9,4,yes,yes
7682,5,10,no,no
7683,11,6,yes,yes
7684,12,7,no,yes
7685,8,13,no,no
7686,14,9,yes,yes
7687,10,15,no,no
7688,16,11,yes,yes
7689,12,17,no,no
7690,18,13,yes,yes
7691,19,14,yes,yes
7692,20,15,yes,yes
7693,16,21,yes,no
7694,22,17,yes,yes
7695,23,18,yes,yes
7696,5,0,yes,yes
7697,6,1,yes,yes
7698,2,7,yes,no
7699,8,3,yes,yes
7700,4,9,yes,no
7701,10,5,yes,yes
7702,11,6,yes,yes
7703,12,7,yes,yes
7704,13,8,yes,yes
7705,9,14,yes,no
7706,10,15,yes,no
7707,16,11,yes,yes
7708,12,17,yes,no
7709,13,18,yes,no
7710,19,14,no,yes
7711,20,15,yes,yes
7712,21,16,yes,yes
7713,17,22,yes,no
7714,23,18,yes,yes
7715,19,24,no,no
7716,25,20,yes,yes
7717,26,21,yes,yes
7718,5,0,yes,yes
7719,5,0,yes,yes
7720,1,6,yes,no
7721,2,7,yes,no
7722,3,8,no,no
7723,9,4,yes,yes
7724,5,10,yes,no
7725,6,11,yes,no
7726,7,12,yes,no
7727,13,8,yes,yes
7728,9,14,yes,no
7729,15,10,yes,yes
7730,11,16,yes,no
7731,17,12,yes,yes
7732,13,18,yes,no
7733,19,14,yes,yes
7734,15,20,yes,no
7735,21,16,no,yes
7736,22,17,yes,yes
7737,18,23,yes,no
7738,19,24,yes,no
7739,20,25,yes,no
7740,26,21,yes,yes
7741,22,27,yes,no
7742,28,23,yes,yes
7743,24,29,yes,no
7744,30,25,yes,yes
7745,26,31,no,no
7746,32,27,yes,yes
7747,0,5,yes,no
7748,1,6,no,no
7749,7,2,yes,yes
7750,8,3,yes,yes
7751,4,9,no,no
7752,10,5,yes,yes
7753,6,11,yes,no
7754,12,7,yes,yes
7755,13,8,yes,yes
7756,14,9,yes,yes
7757,15,10,yes,yes
7758,16,11,yes,yes
7759,12,17,yes,no
7760,13,18,yes,no
7761,19,14,yes,yes
7762,15,20,no,no
7763,21,16,yes,yes
7764,22,17,yes,yes
7765,23,18,yes,yes
7766,24,19,yes,yes
7767,20,25,yes,no
7768,21,26,yes,no
7769,0,5,no,no
7770,1,6,yes,no
7771,2,7,no,no
7772,8,3,yes,yes
7773,4,9,no,no
7774,10,5,yes,yes
7775,6,11,no,no
7776,7,12,yes,no
7777,13,8,no,yes
7778,14,9,yes,yes
7779,5,0,yes,yes
7780,1,6,yes,no
7781,2,7,no,no
7782,8,3,yes,yes
7783,0,5,no,no
7784,1,6,no,no
7785,7,2,yes,yes
7786,8,3,yes,yes
7787,9,4,yes,yes
7788,10,5,yes,yes
7789,11,6,yes,yes
7790,12,7,no,yes
7791,13,8,yes,yes
7792,9,14,no,no
7793,15,10,no,yes
7794,16,11,yes,yes
7795,17,12,yes,yes
7796,13,18,no,no
7797,19,14,yes,yes
7798,20,15,yes,yes
7799,21,16,yes,yes
7800,17,22,no,no
7801,18,23,no,no
7802,24,19,yes,yes
7803,20,25,yes,no
7804,26,21,no,yes
7805,27,22,no,yes
7806,23,28,yes,no
7807,24,29,yes,no
7808,25,30,yes,no
7809,26,31,yes,no
7810,32,27,yes,yes
7811,33,28,yes,yes
7812,29,34,yes,no
7813,35,30,yes,yes
7814,0,5,yes,no
7815,6,1,yes,yes
7816,2,7,no,no
7817,3,8,no,no
7818,4,9,yes,no
7819,10,5,yes,yes
7820,6,11,no,no
7821,12,7,yes,yes
7822,8,13,yes,no
7823,14,9,yes,yes
7824,15,10,yes,yes
7825,16,11,yes,yes
7826,12,17,yes,no
7827,0,5,yes,no
7828,6,1,yes,yes
7829,2,7,yes,no
7830,3,8,yes,no
7831,9,4,yes,yes
7832,5,10,no,no
7833,6,11,yes,no
7834,7,12,no,no
7835,13,8,yes,yes
7836,9,14,yes,no
7837,15,10,no,yes
7838,16,11,yes,yes
7839,12,17,yes,no
7840,18,13,yes,yes
7841,14,19,yes,no
7842,20,15,yes,yes
7843,21,16,yes,yes
7844,22,17,yes,yes
7845,18,23,yes,no
7846,24,19,yes,yes
7847,20,25,no,no
7848,26,21,yes,yes
7849,27,22,yes,yes
7850,23,28,no,no
7851,29,24,yes,yes
7852,5,0,yes,yes
7853,6,1,yes,yes
7854,2,7,no,no
7855,3,8,yes,no
7856,9,4,no,yes
7857,10,5,no,yes
7858,6,11,yes,no
7859,7,12,yes,no
7860,8,13,yes,no
7861,9,14,yes,no
7862,10,15,no,no
7863,16,11,yes,yes
7864,12,17,no,no
7865,13,18,yes,no
7866,19,14,yes,yes
7867,15,20,no,no
7868,0,5,yes,no
7869,6,1,yes,yes
7870,2,7,yes,no
7871,8,3,yes,yes
7872,9,4,yes,yes
7873,5,10,yes,no
7874,11,6,no,yes
7875,12,7,yes,yes
7876,13,8,yes,yes
7877,9,14,no,no
7878,10,15,no,no
7879,11,16,yes,no
7880,17,12,yes,yes
7881,13,18,no,no
7882,19,14,yes,yes
7883,15,20,yes,no
7884,21,16,yes,yes
7885,17,22,no,no
7886,23,18,yes,yes
7887,5,0,yes,yes
7888,1,6,yes,no
7889,2,7,no,no
7890,8,3,yes,yes
7891,9,4,yes,yes
7892,10,5,yes,yes
7893,11,6,no,yes
7894,0,5,yes,no
7895,1,6,yes,no
7896,7,2,yes,yes
7897,8,3,yes,yes
7898,9,4,no,yes
7899,5,10,no,no
7900,6,11,no,no
7901,7,12,no,no
7902,8,13,no,no
7903,9,14,no,no
7904,0,5,yes,no
7905,1,6,yes,no
7906,7,2,yes,yes
7907,3,8,yes,no
7908,4,9,no,no
7909,10,5,yes,yes
7910,6,11,yes,no
7911,5,0,yes,yes
7912,6,1,yes,yes
7913,7,2,yes,yes
7914,8,3,yes,yes
7915,4,9,no,no
7916,5,10,no,no
7917,11,6,no,yes
7918,12,7,yes,yes
7919,13,8,yes,yes
7920,9,14,yes,no
7921,15,10,yes,yes
7922,11,16,no,no
7923,12,17,no,no
7924,5,0,yes,yes
7925,1,6,yes,no
7926,7,2,no,yes
7927,8,3,no,yes
7928,4,9,no,no
7929,5,10,no,no
7930,11,6,yes,yes
7931,0,5,yes,no
7932,6,1,no,yes
7933,7,2,no,yes
7934,8,3,no,yes
7935,9,4,yes,yes
7936,5,10,no,no
7937,11,6,yes,yes
7938,12,7,yes,yes
7939,8,13,no,no
7940,9,14,no,no
7941,5,0,yes,yes
7942,6,1,yes,yes
7943,7,2,yes,yes
7944,8,3,yes,yes
7945,4,9,yes,no
7946,5,10,no,no
7947,6,11,yes,no
7948,7,12,no,no
7949,8,13,yes,no
7950,9,14,no,no
7951,10,15,no,no
7952,11,16,no,no
7953,12,17,no,no
7954,5,0,no,yes
7955,1,6,yes,no
7956,2,7,no,no
7957,3,8,yes,no
7958,4,9,no,no
7959,5,10,no,no
7960,11,6,yes,yes
7961,12,7,yes,yes
7962,13,8,yes,yes
7963,14,9,no,yes
7964,5,0,yes,yes
7965,6,1,yes,yes
7966,2,7,no,no
7967,3,8,yes,no
7968,9,4,no,yes
7969,10,5,no,yes
7970,6,11,yes,no
7971,7,12,yes,no
7972,8,13,yes,no
7973,9,14,no,no
7974,15,10,no,yes
7975,11,16,yes,no
7976,12,17,yes,no
7977,13,18,yes,no
7978,14,19,no,no
7979,20,15,yes,yes
7980,21,16,yes,yes
7981,22,17,yes,yes
7982,18,23,yes,no
7983,24,19,yes,yes
7984,20,25,yes,no
7985,21,26,yes,no
7986,27,22,no,yes
7987,28,23,no,yes
7988,29,24,yes,yes
7989,25,30,no,no
7990,26,31,no,no
7991,32,27,yes,yes
7992,5,0,yes,yes
7993,1,6,yes,no
7994,7,2,yes,yes
7995,3,8,yes,no
7996,9,4,yes,yes
7997,10,5,yes,yes
7998,6,11,yes,no
7999,7,12,no,no
8000,8,13,yes,no
8001,14,9,yes,yes
8002,10,15,no,no
8003,16,11,yes,yes
8004,12,17,yes,no
8005,5,0,yes,yes
8006,6,1,yes,yes
8007,2,7,no,no
8008,8,3,yes,yes
8009,4,9,yes,no
8010,10,5,yes,yes
8011,11,6,no,yes
8012,12,7,no,yes
8013,13,8,yes,yes
8014,9,14,no,no
8015,15,10,yes,yes
8016,16,11,yes,yes
8017,17,12,yes,yes
8018,13,18,no,no
8019,14,19,no,no
8020,15,20,yes,no
8021,21,16,yes,yes
8022,17,22,yes,no
8023,23,18,yes,yes
8024,19,24,no,no
8025,20,25,no,no
8026,21,26,no,no
8027,5,0,yes,yes
8028,6,1,yes,yes
8029,2,7,no,no
8030,8,3,yes,yes
8031,9,4,yes,yes
8032,5,10,no,no
8033,6,11,yes,no
8034,7,12,no,no
8035,13,8,no,yes
8036,9,14,yes,no
8037,0,5,no,no
8038,1,6,yes,no
8039,2,7,yes,no
8040,8,3,no,yes
8041,9,4,no,yes
8042,10,5,yes,yes
8043,6,11,yes,no
8044,7,12,yes,no
8045,13,8,yes,yes
8046,9,14,no,no
8047,10,15,no,no
8048,11,16,yes,no
8049,17,12,yes,yes
8050,0,5,no,no
8051,1,6,no,no
8052,7,2,yes,yes
8053,8,3,yes,yes
8054,9,4,yes,yes
8055,10,5,yes,yes
8056,11,6,no,yes
8057,0,5,yes,no
8058,1,6,yes,no
8059,7,2,yes,yes
8060,8,3,yes,yes
8061,9,4,yes,yes
8062,5,10,no,no
8063,11,6,no,yes
8064,0,5,yes,no
8065,1,6,no,no
8066,2,7,yes,no
8067,8,3,yes,yes
8068,4,9,yes,no
8069,10,5,yes,yes
8070,11,6,no,yes
8071,12,7,no,yes
8072,8,13,yes,no
8073,14,9,no,yes
8074,15,10,no,yes
8075,16,11,yes,yes
8076,17,12,yes,yes
8077,13,18,yes,no
8078,14,19,no,no
8079,15,20,no,no
8080,16,21,yes,no
8081,17,22,no,no
8082,18,23,yes,no
8083,5,0,yes,yes
8084,1,6,no,no
8085,7,2,yes,yes
8086,8,3,yes,yes
8087,9,4,yes,yes
8088,5,10,no,no
8089,11,6,yes,yes
